;49906;49905;49909;49912;49911;49910;49908;49907;49904;49903;49902;49901
0;9.374749;7.059322;8.2367325;8.936233;6.73307;5.6101775;3.590799;2.983085;2.9254425;-0.0;-0.0;1.2485853
1;9.37708;7.0610723;8.238828;8.93997;6.7362556;5.603146;3.6017756;2.9908378;2.9261577;-0.0;-0.0;1.2407743
2;13.358318;10.054134;11.8162985;10.098974;6.929828;5.298026;5.1020184;4.2237525;4.160604;-0.0;-0.0;1.7681383
3;13.977958;10.514631;12.30765;10.349716;7.0574617;5.3364525;5.346452;4.439254;4.337247;-0.0;-0.0;1.8682535
4;14.487165;10.918206;12.839803;10.834354;7.441684;5.7133546;5.692796;4.7579274;4.5524077;-0.0;-0.0;1.9252361
5;13.967702;10.526714;12.372203;10.671991;7.400971;5.723056;5.481466;4.580118;4.389173;-0.0;-0.0;1.8562033
6;13.999143;10.550409;12.400505;16.069187;12.790804;11.124995;5.4942565;4.5908804;4.399053;-0.0;-0.0;1.8603816
7;14.275835;10.808622;12.669708;16.312435;13.012342;11.346533;5.7165985;4.815251;4.6243057;-0.0;-0.0;1.8562033
8;14.176602;10.735614;12.581103;10.792056;7.491963;5.8261533;5.690366;4.789018;4.5980735;-0.0;-0.0;1.8562033
9;14.202835;10.761847;12.607336;11.678591;8.378497;6.7126875;5.515653;4.6143055;4.6243057;-0.0;-0.0;1.8562033
10;14.21186;10.768721;12.817438;16.309402;12.978154;11.311884;5.519254;4.6173434;4.627343;-0.0;-0.0;1.8573636
11;14.967911;11.333466;13.220777;16.888721;13.420958;11.677611;5.7370977;4.8408623;4.8508625;-0.0;-0.0;1.9504114
12;16.22669;12.284242;14.157753;17.980515;14.12823;12.23805;5.769398;5.242267;5.2522674;-0.0;-0.0;2.1031916
13;183.19641;139.46164;154.26001;129.20358;87.6291;66.6691;66.6791;61.443825;61.453823;-0.0;-0.0;23.571552
14;182.9689;137.79613;147.66399;121.50446;78.563;57.193413;57.20341;57.213413;57.22341;-0.0;-0.0;24.083714
15;18.387316;13.713665;15.918994;13.197958;8.722219;6.4803944;6.1451154;5.367475;5.3774753;-0.0;-0.0;1.6067423
16;13.884777;10.58703;14.4502125;25.105896;21.885757;20.260881;7.6522484;6.601261;4.554979;-0.0;-0.0;1.6734701
17;2.628197;2.3955653;-0.014365407;5.0943103;4.854797;0.008923944;-0.021793;-0.024094444;-0.01825;-0.0;-0.0;-0.0029470979
18;3.5762212;3.095451;-0.041799564;6.8119693;6.3369517;-0.018515997;-0.032378234;-0.028024726;-0.01825;-0.0;-0.0;-0.0036686386
19;12.040301;9.080425;-0.042551015;21.753284;20.26863;-0.020160796;-0.032551013;-0.028094932;-0.01825;-0.0;-0.0;-0.0038798717
20;10.133499;7.6886997;-0.032271888;17.641264;16.725807;-0.013103134;-0.02227189;-0.017591335;-0.012730223;-0.0;-0.0;-0.004342147
21;9.608684;7.3143373;-0.015619974;17.68988;15.49556;0.0035487823;-0.0056199734;-0.0010033069;0.0032361108;-0.0;-0.0;0.0013157051
22;9.842227;7.483868;0.7586697;18.048054;15.791398;0.77075946;0.7613218;0.76593846;0.7701779;-0.0;-0.0;0.0013157051
23;9.714685;7.398251;0.7137375;17.677557;15.428206;14.284742;0.7163896;0.7156868;0.71478736;-0.0;-0.0;0.0013157051
24;9.412421;7.1478987;0.6841998;17.224379;15.010389;0.68955904;0.6803903;0.6796236;0.67810243;-0.0;-0.0;0.0013157051
25;9.393273;7.1354733;3.0895343;17.164883;14.962801;13.851635;3.0846334;3.0838668;3.0825508;-0.0;-0.0;0.0013157051
26;9.268822;7.067445;6.6196017;16.766071;14.617682;13.533609;3.1083574;3.092392;3.0607142;-0.0;-0.0;0.02739901
27;8.994378;6.839252;7.6989374;16.189014;14.110539;13.061746;4.4742293;3.9680424;2.963703;-0.0;-0.0;0.86868626
28;8.624739;6.5733504;2.8572378;15.543366;13.546403;12.538739;2.852542;2.8517754;2.8502543;-0.0;-0.0;0.0013157051
29;7.328307;5.5889807;2.4233327;13.194145;11.496323;10.637048;2.418634;2.4178672;2.416346;-0.0;-0.0;0.0013157051
