;49907;49904;49903;49902;49901;49906;49905;49909;49912;49911;49910;49908
46;0.34160498;3.4170852;0.0;0.0;0.0;0.65934885;0.19186594;1.5607598;2.0657115;3.2898371;0.17596802;2.012156
47;0.28043383;2.8051887;0.0;0.0;0.0;0.51552886;0.15001532;1.1022487;1.4588586;2.3233676;0.12427314;1.4210364
48;0.25421765;2.542947;0.0;0.0;0.0;0.47801054;0.13909775;1.1690516;1.5472742;2.4641776;0.13180484;1.5071597
49;0.68559325;6.858011;0.0;0.0;0.0;0.8101167;0.23573834;1.4620737;1.9350976;3.0818224;0.16484165;1.8849285
50;0.7324646;7.3268666;0.0;0.0;0.0;0.9066915;0.26384094;1.3466868;1.7823796;2.838605;0.15183234;1.7361698
51;0.8627511;8.630127;0.0;0.0;0.0;1.2123959;0.35279882;1.5577233;2.0616927;3.2834368;0.17562568;2.0082414
52;0.8627511;8.630127;0.0;0.0;0.0;1.2123959;0.35279882;1.5577233;2.0616927;3.2834368;0.17562568;2.0082414
53;0.46791935;4.680612;0.0;0.0;0.0;0.991455;0.28850654;1.4954752;1.9793055;3.1522274;0.1686075;1.9279902
54;0.36782113;3.6793265;0.0;0.0;0.0;0.9268402;0.26970407;1.2130809;1.6055483;2.5569844;0.13676892;1.5639229
55;0.79760784;7.978496;0.0;0.0;0.0;1.3576056;0.3950538;0.7166135;0.948459;1.5105089;0.08079466;0.9238694
56;2.8583596;28.59226;0.0;0.0;0.0;7.617598;2.2166684;1.0885844;1.4407735;2.2945654;0.122732565;1.4034202
57;4.883362;48.848423;0.0;0.0;0.0;9.663038;2.8118773;2.2500448;2.9780006;4.742742;0.25368154;2.900793
58;2.3443632;23.45074;0.0;0.0;0.0;3.8032408;1.1067168;1.6609643;2.1983352;3.5010524;0.18726559;2.1413412
59;1.3330538;13.334579;0.0;0.0;0.0;1.8606282;0.54142994;1.6731102;2.2144105;3.5266542;0.18863499;2.157
60;1.7811124;17.816523;0.0;0.0;0.0;2.977144;0.8663283;1.6989205;2.2485712;3.5810583;0.19154496;2.190275
61;1.0756584;10.759845;0.0;0.0;0.0;1.3770595;0.40071476;1.1599422;1.5352175;2.4449763;0.1307778;1.4954157
62;0.4687138;4.688559;0.0;0.0;0.0;0.56416357;0.1641677;0.69232154;0.9163079;1.4593053;0.07805586;0.8925518
63;0.56801754;5.6818976;0.0;0.0;0.0;0.64336884;0.18721588;1.4271541;1.8888803;3.008217;0.16090463;1.8399093
64;0.46076947;4.6090913;0.0;0.0;0.0;0.5544366;0.16133723;1.2267451;1.6236333;2.5857866;0.13830951;1.5815392
65;0.41866466;4.187916;0.0;0.0;0.0;0.49885404;0.14516306;0.9246136;1.2237532;1.9489405;0.104245655;1.1920264
66;0.45997503;4.601145;0.0;0.0;0.0;0.56277406;0.16376334;0.689285;0.9122889;1.4529047;0.077713504;0.888637
67;0.363849;3.6395931;0.0;0.0;0.0;0.402974;0.11726265;0.5678251;0.7515332;1.1968863;0.0640195;0.73204905
68;0.41072038;4.108449;0.0;0.0;0.0;0.3876888;0.11281475;0.8137814;1.0770636;1.7153237;0.09174987;1.0491397
69;1.2480497;12.484282;0.0;0.0;0.0;1.2492194;0.3635142;0.5784528;0.76559937;1.219288;0.065217726;0.7457505
70;2.183094;21.837559;0.0;0.0;0.0;2.4595308;0.71570647;0.99900776;1.3222162;2.1057518;0.112633236;1.2879364
71;2.4110956;24.118265;0.0;0.0;0.0;2.6818616;0.78040314;1.0232998;1.3543674;2.1569557;0.11537204;1.3192542
72;11.556576;115.60079;0.0;0.0;0.0;11.980139;3.4861374;8.529522;11.289074;17.978897;0.9616619;10.996394
73;10.845561;108.48849;0.0;0.0;0.0;9.128056;2.656201;17.604095;23.29954;37.106674;1.9847757;22.695477
74;12.579802;125.83615;0.0;0.0;0.0;8.071986;2.348892;29.546642;39.10585;62.279694;3.3312392;38.091995
75;6.598537;66.00537;0.0;0.0;0.0;6.7859435;1.9746625;16.167833;21.398603;34.079258;1.822844;20.843824
76;10.4237175;104.268776;0.0;0.0;0.0;5.5089326;1.6030612;22.668974;30.003054;47.782646;2.555816;29.225197
77;8.501991;85.045685;0.0;0.0;0.0;3.9790208;1.1578676;20.58138;27.240063;43.382328;2.3204498;26.53384
78;8.072205;80.74652;0.0;0.0;0.0;3.819221;1.1113669;16.090403;21.29612;33.916046;1.814114;20.744
79;7.3039904;73.06205;0.0;0.0;0.0;3.0584338;0.889983;13.650577;18.066938;28.773275;1.5390357;17.598537
80;3.4891372;34.90195;0.0;0.0;0.0;2.14271;0.62351376;8.53104;11.291082;17.982096;0.961833;10.998351
81;3.134027;31.349771;0.0;0.0;0.0;2.0878222;0.6075418;5.266805;6.970772;11.101601;0.5938065;6.790048
82;2.110801;21.114408;0.0;0.0;0.0;1.1637611;0.33864644;4.545637;6.0162845;9.581491;0.5124983;5.860307
83;2.2537982;22.544815;0.0;0.0;0.0;1.7598847;0.5121142;4.4742794;5.9218407;9.43108;0.5044531;5.7683115
84;1.3759531;13.763701;0.0;0.0;0.0;0.92892456;0.2703106;2.7525852;3.6431274;5.802018;0.3103405;3.548676
85;0.95490503;9.551946;0.0;0.0;0.0;1.205448;0.35077703;2.0541909;2.718782;4.329912;0.23159996;2.6482952
86;2.703446;27.042654;0.0;0.0;0.0;3.7156982;1.0812424;2.3988333;3.1749263;5.0563645;0.2704567;3.0926135
87;1.3505312;13.509406;0.0;0.0;0.0;1.7703063;0.5151469;1.8385994;2.4334404;3.8754795;0.20729308;2.3703513
88;1.6357316;16.362274;0.0;0.0;0.0;3.457239;1.0060326;1.5577233;2.0616927;3.2834368;0.17562568;2.0082414
89;5.459324;54.60979;0.0;0.0;0.0;6.5413795;1.9034961;3.287009;4.350453;6.9284997;0.37059417;4.2376637
90;4.0960817;40.973232;0.0;0.0;0.0;7.3980465;2.1527803;3.7440019;4.9552965;7.8917694;0.4221179;4.826826
91;6.7915835;67.936424;0.0;0.0;0.0;9.405274;2.7368696;4.3270097;5.7269244;9.120658;0.48784912;5.578449
92;4.9731326;49.746403;0.0;0.0;0.0;5.5158806;1.605083;6.540616;8.656697;13.786593;0.7374224;8.432265
93;2.206927;22.07596;0.0;0.0;0.0;2.044051;0.59480464;3.7910674;5.017589;7.990976;0.42742428;4.8875036
94;1.9940197;19.946241;0.0;0.0;0.0;2.1698065;0.6313987;3.1063373;4.1113286;6.5476723;0.35022432;4.004739
95;1.4236189;14.240504;0.0;0.0;0.0;1.5688195;0.4565156;2.3092566;3.056369;4.8675513;0.26035738;2.97713
96;0.722137;7.223559;0.0;0.0;0.0;0.7774619;0.22623603;1.6928475;2.2405336;3.5682573;0.19086027;2.1824455
97;0.79840225;7.986443;0.0;0.0;0.0;1.1540343;0.33581597;1.336059;1.7683134;2.8162029;0.15063411;1.7224683
98;1.2814158;12.818043;0.0;0.0;0.0;2.4699528;0.71873915;1.3709787;1.8145306;2.8898084;0.15457113;1.7674873
99;0.8428904;8.431458;0.0;0.0;0.0;0.9025228;0.2626279;1.342132;1.7763511;2.8290038;0.1513188;1.7302976
100;0.86116225;8.614233;0.0;0.0;0.0;1.4208307;0.4134519;1.0870662;1.4387641;2.2913651;0.122561395;1.4014628
101;0.46553606;4.656772;0.0;0.0;0.0;0.86708885;0.25231683;1.1842341;1.5673686;2.49618;0.1335166;1.5267333
102;0.6736767;6.7388096;0.0;0.0;0.0;1.2394925;0.36068374;0.7758252;1.0268275;1.6353179;0.08747049;1.000206
103;1.5221281;15.225896;0.0;0.0;0.0;3.0890043;0.8988788;1.342132;1.7763511;2.8290038;0.1513188;1.7302976
104;0.8945284;8.947995;0.0;0.0;0.0;1.6007794;0.46581572;0.9215771;1.2197343;1.94254;0.1039033;1.1881117
105;0.37894318;3.7905805;0.0;0.0;0.0;0.694088;0.2019748;0.7120588;0.94243073;1.5009083;0.08028114;0.91799736
106;0.3868875;3.8700478;0.0;0.0;0.0;0.4884323;0.14213042;0.95042384;1.257914;2.0033445;0.107155636;1.2253014
107;0.13664198;1.366834;0.0;0.0;0.0;0.3619818;0.1053342;0.68473023;0.9062606;1.4433041;0.07719998;0.882765
108;0.49890214;4.990534;0.0;0.0;0.0;0.95115757;0.27678028;1.2312999;1.6296616;2.5953872;0.13882303;1.5874112
109;0.5410069;5.4117093;0.0;0.0;0.0;0.93100893;0.27091715;0.9473873;1.2538949;1.996944;0.106813274;1.2213866
110;0.42581457;4.2594366;0.0;0.0;0.0;0.42798617;0.12454101;0.75912446;1.0047235;1.6001153;0.08558756;0.9786751
111;0.563251;5.6342173;0.0;0.0;0.0;0.38074097;0.11079298;1.493957;1.977296;3.149027;0.16843633;1.9260328
112;0.27010626;2.7018814;0.0;0.0;0.0;0.3265479;0.09502318;1.0931392;1.4468019;2.304166;0.12324609;1.4092922
113;0.2558065;2.5588405;0.0;0.0;0.0;0.27235484;0.079253376;0.5571974;0.7374671;1.1744847;0.06282128;0.7183476
114;0.15650274;1.5655018;0.0;0.0;0.0;0.28208178;0.08208385;0.75608796;1.0007046;1.593715;0.085245214;0.9747605
115;0.4718915;4.7203455;0.0;0.0;0.0;0.5961236;0.17346783;0.8881756;1.1755265;1.8721349;0.10013745;1.1450499
116;0.36543787;3.6554866;0.0;0.0;0.0;0.3835201;0.11160169;0.9443508;1.249876;1.9905435;0.10647093;1.2174718
117;2.1139786;21.146194;0.0;0.0;0.0;3.4662714;1.0086609;0.90791285;1.2016493;1.9137379;0.10236272;1.1704955
118;1.2504331;12.5081215;0.0;0.0;0.0;1.3847021;0.4029387;0.5708616;0.7555521;1.2032868;0.06436185;0.7359637
119;2.5540931;25.548674;0.0;0.0;0.0;2.6686606;0.77656174;0.9367596;1.2398288;1.9745424;0.10561506;1.2076851
120;1.1964117;11.967745;0.0;0.0;0.0;1.7411256;0.50665545;1.2070079;1.5975105;2.5441835;0.13608423;1.5560936
121;1.6937251;16.942385;0.0;0.0;0.0;1.8106039;0.5268732;0.81226313;1.0750542;1.7121234;0.09157869;1.0471824
122;2.2839868;22.84679;0.0;0.0;0.0;2.3198798;0.6750689;1.2707744;1.6819072;2.6785932;0.14327358;1.6383022
123;4.857146;48.58618;0.0;0.0;0.0;5.10179;1.4845855;3.1883225;4.2198386;6.7204843;0.35946777;4.1104355
124;6.346702;63.486263;0.0;0.0;0.0;7.059688;2.0543203;9.417698;12.4646;19.85103;1.0617993;12.141444
125;8.900001;89.026985;0.0;0.0;0.0;7.3244;2.1313496;19.079834;25.252722;40.2173;2.1511579;24.598022
126;8.339133;83.41661;0.0;0.0;0.0;4.50914;1.3121285;17.884972;23.671288;37.69872;2.016443;23.057587
127;9.052532;90.55276;0.0;0.0;0.0;5.493647;1.5986133;15.6698475;20.739504;33.029583;1.7666985;20.201813
128;7.083139;70.85286;0.0;0.0;0.0;3.8296425;1.1143994;11.761874;15.567186;24.792187;1.3260937;15.163592
129;4.5933948;45.947876;0.0;0.0;0.0;2.6985364;0.7852554;7.917668;10.479266;16.689203;0.89267826;10.2075815
130;1.4061414;14.065676;0.0;0.0;0.0;1.1679298;0.3398595;2.7207022;3.6009293;5.7348137;0.30674583;3.507572
131;2.1910384;21.917025;0.0;0.0;0.0;2.6922832;0.78343576;2.628089;3.478353;5.5396;0.29630417;3.3881736
132;1.159868;11.602197;0.0;0.0;0.0;1.151255;0.33500722;2.2257528;2.9458494;4.6915383;0.25094274;2.8694756
133;5.163796;51.653614;0.0;0.0;0.0;5.2212925;1.51936;3.689345;4.8829565;7.776561;0.41595557;4.7563615
134;4.2533793;42.546684;0.0;0.0;0.0;3.1313858;0.9112116;8.048238;10.652079;16.964422;0.90739936;10.375914
135;4.5441403;45.45518;0.0;0.0;0.0;4.2833357;1.246421;6.2293754;8.244761;13.130548;0.70233154;8.031009
136;7.761583;77.63936;0.0;0.0;0.0;8.361711;2.4332;7.7673616;10.280332;16.372381;0.875732;10.013804
137;4.8563514;48.578236;0.0;0.0;0.0;5.7062507;1.6604794;9.671246;12.800179;20.385471;1.0903856;12.468322
138;4.302634;43.03938;0.0;0.0;0.0;4.9753394;1.4477893;5.8983974;7.806702;12.432898;0.6650154;7.604306
139;1.8240117;18.245646;0.0;0.0;0.0;1.8793874;0.5468887;3.7682936;4.9874477;7.9429727;0.42485666;4.8581433
140;1.3934305;13.938528;0.0;0.0;0.0;1.1019254;0.32065266;2.5263662;3.34372;5.3251843;0.28483543;3.257031
141;1.3513256;13.517353;0.0;0.0;0.0;1.4784977;0.43023258;1.9266578;2.5499883;4.061093;0.21722123;2.4838774
142;1.0724807;10.728058;0.0;0.0;0.0;0.9129446;0.26566055;1.7915337;2.3711476;3.7762725;0.20198666;2.3096735
143;0.7570919;7.573214;0.0;0.0;0.0;0.58014363;0.16881777;1.5759424;2.0858061;3.3218396;0.17767979;2.0317297
144;6.8702316;68.723145;0.0;0.0;0.0;9.314258;2.7103846;3.098746;4.1012816;6.531671;0.34936842;3.994952
145;4.0221996;40.23419;0.0;0.0;0.0;5.3623333;1.5604018;3.3280015;4.404708;7.014906;0.3752159;4.290512
146;2.4770331;24.777842;0.0;0.0;0.0;3.1647356;0.9209161;4.194922;5.552102;8.842237;0.4729569;5.408159
147;1.0764529;10.767792;0.0;0.0;0.0;1.1998899;0.34915963;2.700965;3.5748065;5.6932106;0.30452058;3.4821265
148;0.6164778;6.1666465;0.0;0.0;0.0;0.49815926;0.1449609;1.629081;2.1561368;3.4338474;0.18367091;2.100237
149;2.5477376;25.4851;0.0;0.0;0.0;4.3104324;1.254306;2.3289938;3.0824919;4.909154;0.26258263;3.0025754
150;0.9421941;9.424797;0.0;0.0;0.0;1.7063864;0.49654663;1.7049935;2.256609;3.593859;0.19222966;2.1981044
151;0.4528252;4.5296245;0.0;0.0;0.0;0.5294245;0.15405886;0.9428325;1.2478666;1.9873433;0.10629975;1.2155145
152;0.31141663;3.1151102;0.0;0.0;0.0;0.4356288;0.12676495;1.1644969;1.5412459;2.454577;0.13129131;1.5012877
153;1.4085246;14.089517;0.0;0.0;0.0;1.4388951;0.4187085;1.2647014;1.6738695;2.6657922;0.14258888;1.6304729
154;0.69115424;6.9136376;0.0;0.0;0.0;0.81984365;0.23856881;1.0718837;1.4186696;2.259363;0.12084964;1.3818893
155;2.7248955;27.257214;0.0;0.0;0.0;5.6367726;1.6402618;1.8446724;2.4414783;3.8882804;0.20797779;2.3781807
156;5.2217894;52.233723;0.0;0.0;0.0;5.126107;1.4916617;1.7824242;2.3590908;3.7570708;0.2009596;2.2979293
157;0.727698;7.2791862;0.0;0.0;0.0;1.2686733;0.36917517;1.1781611;1.5593309;2.4833791;0.1328319;1.5189039
158;0.49334112;4.9349065;0.0;0.0;0.0;0.5745854;0.16720036;1.342132;1.7763511;2.8290038;0.1513188;1.7302976
159;0.34319383;3.4329786;0.0;0.0;0.0;0.43701833;0.12716931;1.4878839;1.9692581;3.136226;0.16775163;1.9182032
160;0.50287426;5.0302672;0.0;0.0;0.0;1.3096656;0.3811036;0.80770844;1.0690259;1.7025228;0.09106517;1.0413104
161;0.9914488;9.917494;0.0;0.0;0.0;2.3643458;0.68800825;1.4256358;1.8868709;3.0050168;0.16073345;1.837952
162;1.6929306;16.934439;0.0;0.0;0.0;3.2356033;0.94153816;1.0779568;1.4267075;2.2721639;0.12153435;1.3897188
163;3.3485231;33.49538;0.0;0.0;0.0;6.3607364;1.8509302;1.5729059;2.081787;3.3154392;0.17733744;2.027815
164;2.8512099;28.52074;0.0;0.0;0.0;4.5411;1.3214287;2.0557091;2.7207913;4.3331127;0.23177113;2.6502523
165;1.074864;10.751898;0.0;0.0;0.0;1.7501577;0.5092838;1.3679422;1.8105118;2.8834078;0.15422879;1.7635726
166;0.59900033;5.991819;0.0;0.0;0.0;0.82609665;0.24038841;1.0354457;1.3704429;2.1825573;0.116741434;1.3349129
167;0.45918065;4.5931983;0.0;0.0;0.0;0.47662097;0.1386934;0.9367596;1.2398288;1.9745424;0.10561506;1.2076851
168;0.42740342;4.27533;0.0;0.0;0.0;0.37935138;0.11038862;0.6999127;0.9263551;1.4753064;0.07891174;0.9023385
169;0.3900652;3.9018345;0.0;0.0;0.0;0.35781312;0.10412114;0.71054053;0.9404213;1.4977081;0.08010996;0.91604
170;0.37894318;3.7905805;0.0;0.0;0.0;0.32098964;0.09340576;0.8547741;1.1313187;1.8017298;0.09637159;1.1019882
171;0.35113811;3.5124457;0.0;0.0;0.0;0.26888093;0.07824248;0.81226313;1.0750542;1.7121234;0.09157869;1.0471824
172;2.9767296;29.77632;0.0;0.0;0.0;6.182872;1.7991729;1.1644969;1.5412459;2.454577;0.13129131;1.5012877
173;3.6416678;36.42772;0.0;0.0;0.0;5.126107;1.4916617;1.9054024;2.521856;4.0162897;0.2148248;2.4564748
174;14.579382;145.83801;0.0;0.0;0.0;11.419449;3.3229806;15.314576;20.269293;32.280727;1.7266434;19.743792
175;22.452185;224.58992;0.0;0.0;0.0;13.096654;3.8110356;48.583965;64.30231;102.40738;5.477604;62.63521
176;5.6801753;56.818974;0.0;0.0;0.0;4.989235;1.4518328;16.951248;22.435476;35.730576;1.9111702;21.853817
177;4.4909134;44.92275;0.0;0.0;0.0;3.1348598;0.9122225;10.226925;13.535636;21.556755;1.1530358;13.184712
178;6.518299;65.20275;0.0;0.0;0.0;5.1851635;1.5088468;10.816006;14.315301;22.798445;1.2194517;13.944164
179;6.610453;66.12457;0.0;0.0;0.0;3.4502914;1.0040109;12.721407;16.837156;26.814732;1.4342763;16.400639
180;3.706811;37.079346;0.0;0.0;0.0;1.7932343;0.52181876;8.43691;11.166497;17.783682;0.9512202;10.876996
181;7.8203707;78.22741;0.0;0.0;0.0;4.7808;1.3911797;10.147976;13.431145;21.390343;1.1441345;13.08293
182;4.08496;40.861984;0.0;0.0;0.0;1.7807282;0.5181796;7.034047;9.309768;14.826669;0.79305434;9.068404
183;4.211274;42.12551;0.0;0.0;0.0;1.643856;0.4783507;7.0826316;9.374071;14.929077;0.798532;9.13104
184;6.221183;62.230686;0.0;0.0;0.0;4.5911245;1.3359854;6.288587;8.32313;13.255356;0.7090074;8.107346
185;2.301464;23.021618;0.0;0.0;0.0;1.372196;0.39929953;4.446951;5.88567;9.373476;0.5013719;5.733079
186;1.6524147;16.529156;0.0;0.0;0.0;0.8302654;0.24160148;4.6321774;6.130823;9.763905;0.5222553;5.971876
187;1.7691959;17.697323;0.0;0.0;0.0;0.85041416;0.24746463;4.2526155;5.6284614;8.963846;0.47946155;5.482538
188;0.69989294;7.001051;0.0;0.0;0.0;0.355034;0.103312425;2.029899;2.6866307;4.2787085;0.22886114;2.6169775
189;4.630733;46.32137;0.0;0.0;0.0;1.3603847;0.39586252;6.262777;8.288969;13.200952;0.7060974;8.07407
190;2.360252;23.609674;0.0;0.0;0.0;1.5500603;0.4510568;5.6266303;7.4470105;11.860055;0.63437504;7.25394
191;1.0216372;10.219469;0.0;0.0;0.0;0.5176132;0.15062185;3.2065418;4.2439523;6.758888;0.3615219;4.133924
192;1.3624477;13.628607;0.0;0.0;0.0;0.37309834;0.10856903;5.887769;7.792636;12.410495;0.66381717;7.590605
193;0.92312783;9.2340765;0.0;0.0;0.0;0.3758775;0.10937774;3.4084687;4.5112085;7.184518;0.38428816;4.3942513
194;0.75868076;7.5891075;0.0;0.0;0.0;0.6107141;0.17771356;2.5142202;3.3276443;5.299582;0.283466;3.241372
195;1.6182542;16.187449;0.0;0.0;0.0;2.6471224;0.77029425;4.4985714;5.9539914;9.482284;0.5071919;5.799629
196;1.5181559;15.186162;0.0;0.0;0.0;1.2075324;0.35138357;3.0228336;4.000809;6.3716593;0.34080967;3.8970845
197;5.7882175;57.899723;0.0;0.0;0.0;4.979508;1.4490023;3.8487608;5.0939484;8.112585;0.43392894;4.961883
198;3.274641;32.756336;0.0;0.0;0.0;4.4945498;1.3078828;3.3872132;4.4830766;7.1397147;0.38189173;4.3668485
199;3.246836;32.478203;0.0;0.0;0.0;4.2638817;1.2407601;5.6691413;7.503275;11.949661;0.6391679;7.308746
200;0.95331615;9.536052;0.0;0.0;0.0;1.4055455;0.409004;2.2545996;2.9840288;4.7523427;0.25419506;2.9066653
201;0.68797654;6.8818507;0.0;0.0;0.0;1.0192463;0.2965936;1.9691688;2.6062527;4.150699;0.22201413;2.5386834
202;0.5211462;5.213042;0.0;0.0;0.0;0.6385054;0.18580064;1.562278;2.067721;3.2930374;0.1761392;2.0141134
203;0.6133001;6.13486;0.0;0.0;0.0;0.7385541;0.21491413;1.3132854;1.7381718;2.7681997;0.14806649;1.6931081
204;4.501241;45.02606;0.0;0.0;0.0;6.3683786;1.8531541;2.3229208;3.074454;4.8963532;0.26189795;2.994746
205;2.615264;26.160566;0.0;0.0;0.0;3.7893453;1.1026732;2.3957968;3.1709075;5.049964;0.27011436;3.0886989
206;2.3411856;23.418953;0.0;0.0;0.0;2.2809718;0.66374695;1.9084389;2.525875;4.0226903;0.21516714;2.4603894
207;0.9167724;9.170504;0.0;0.0;0.0;1.3972081;0.4065779;1.7672417;2.3389964;3.7250686;0.19924785;2.2783558
208;0.33842725;3.3852983;0.0;0.0;0.0;0.4425766;0.12878673;1.0749202;1.4226885;2.2657633;0.121191986;1.385804
209;0.36702672;3.6713798;0.0;0.0;0.0;0.3835201;0.11160169;1.2495189;1.653775;2.63379;0.14087713;1.6108993
210;0.2923503;2.9243891;0.0;0.0;0.0;0.35364443;0.10290808;0.98382527;1.3021216;2.0737495;0.11092148;1.268363
211;0.7475588;7.477854;0.0;0.0;0.0;0.65518016;0.19065288;0.80467194;1.065007;1.6961224;0.09072282;1.0373957
212;2.4079177;24.086477;0.0;0.0;0.0;4.23609;1.2326729;1.7125847;2.2666562;3.6098602;0.19308554;2.207891
213;0.7705973;7.7083087;0.0;0.0;0.0;1.4833612;0.43164784;1.3178401;1.7442001;2.7778003;0.14858001;1.6989801
