;49907;49904;49903;49902;49901;49906;49905;49909;49912;49911;49910;49908
0;0.0;0.0;0.0;0.11966406;0.12169226;0.0;0.07830346;1.9805856;0.051159035;0.0;0.0;0.0
1;0.0;0.0;0.0;0.11504794;0.116997905;0.0;0.062097207;1.2686236;0.032768875;0.0;0.0;0.0
2;0.0;0.0;0.0;0.124635264;0.12674773;0.0;0.04677348;1.8293189;0.047251776;0.0;0.0;0.0
3;0.0;0.0;0.0;0.101199575;0.102914825;0.0;0.04083654;1.0871035;0.028080164;0.0;0.0;0.0
4;0.0;0.0;0.0;0.0798944;0.081248544;0.0;0.030005628;1.2524885;0.032352097;0.0;0.0;0.0
5;0.0;0.0;0.0;0.07101724;0.07222093;0.0;0.023266397;1.0366813;0.026777742;0.0;0.0;0.0
6;0.0;0.0;0.0;0.023080604;0.023471802;0.0;0.020458383;0.48001972;0.012399033;0.0;0.0;0.0
7;0.0;0.0;0.0;0.058944315;0.05994337;0.0;0.015644645;0.3690908;0.00953371;0.0;0.0;0.0
8;0.0;0.0;0.0;0.08309018;0.08449849;0.0;0.01307732;1.5025828;0.0388121;0.0;0.0;0.0
9;0.0;0.0;0.0;0.07172742;0.072943136;0.0;0.011392511;0.43766508;0.011305002;0.0;0.0;0.0
10;0.0;0.0;0.0;0.059654485;0.060665578;0.0;0.010670451;0.8934822;0.023078874;0.0;0.0;0.0
11;0.0;0.0;0.0;0.120019145;0.12205337;0.0;0.020378154;0.5889318;0.015212259;0.0;0.0;0.0
12;0.0;0.0;0.0;0.19281182;0.19607982;0.0;0.19736323;0.7422154;0.019171614;0.0;0.0;0.0
13;0.0;0.0;0.0;0.0955182;0.09713715;0.0;0.04220043;0.7422154;0.019171614;0.0;0.0;0.0
14;0.0;0.0;0.0;0.1083013;0.11013692;0.0;0.025673267;0.99432665;0.025683712;0.0;0.0;0.0
15;0.0;0.0;0.0;0.13351242;0.13577534;0.0;0.041317914;0.5344758;0.013805646;0.0;0.0;0.0
16;0.0;0.0;0.0;0.9022741;0.9175669;0.0;0.40018204;0.91768485;0.023704035;0.0;0.0;0.0
17;0.0;0.0;0.0;3.7049696;3.7677658;0.0;0.9793548;6.020416;0.15550889;0.0;0.0;0.0
18;0.0;0.0;0.0;2.9422445;2.992113;0.0;0.8667937;13.101715;0.3384207;0.0;0.0;0.0
19;0.0;0.0;0.0;4.154154;4.224563;0.0;0.8592521;28.282843;0.7305531;0.0;0.0;0.0
20;0.0;0.0;0.0;3.1524556;3.205887;0.0;0.5663362;24.573784;0.63474715;0.0;0.0;0.0
21;0.0;0.0;0.0;1.9806709;2.0142417;0.0;0.46340242;15.013726;0.3878084;0.0;0.0;0.0
22;0.0;0.0;0.0;1.7594522;1.7892735;0.0;0.49629635;9.384587;0.24240631;0.0;0.0;0.0
23;0.0;0.0;0.0;1.6777824;1.7062194;0.0;0.40258887;7.1155868;0.18379743;0.0;0.0;0.0
24;0.0;0.0;0.0;2.3194234;2.3587356;0.0;0.54451394;9.410808;0.24308357;0.0;0.0;0.0
